,url,lat,long,tag
156,https://live.staticflickr.com/4001/4435301229_d9d8625fa1.jpg,41.413380,2.127227,barcelona
157,https://live.staticflickr.com/4138/4877087446_d990f44be6.jpg,41.385719,2.170049,barcelona
158,https://live.staticflickr.com/4135/4879571157_25bdaf7c84.jpg,41.385719,2.170049,barcelona
159,https://live.staticflickr.com/7124/7542111570_d8ceb3f8f3.jpg,41.375727,2.177791,barcelona
160,https://live.staticflickr.com/4135/4876533153_f1d610d238.jpg,41.387112,2.143707,barcelona
161,https://live.staticflickr.com/4141/4879571263_3783a0c5de.jpg,41.388529,2.157440,barcelona
162,https://live.staticflickr.com/7269/7542689114_26959b104e.jpg,41.375101,2.168759,barcelona
163,https://live.staticflickr.com/8022/7542689300_aecfbc8a7d.jpg,41.372461,2.162235,barcelona
164,https://live.staticflickr.com/8018/7549101692_772f6d4e7b.jpg,41.371205,2.151678,barcelona
165,https://live.staticflickr.com/4141/4929739885_f092ac9818.jpg,41.387112,2.163276,barcelona
166,https://live.staticflickr.com/4077/4929739871_e4ed6d2699.jpg,41.385719,2.170049,barcelona
167,https://live.staticflickr.com/4109/4961128558_2218ac537b.jpg,41.383747,2.183167,barcelona
168,https://live.staticflickr.com/7783/27193114806_185829bffd.jpg,41.381316,2.180142,barcelona
169,https://live.staticflickr.com/3400/3607326321_805f8fa031.jpg,41.388424,2.169520,barcelona
170,https://live.staticflickr.com/3393/3608158212_e7360e3046.jpg,41.388424,2.169520,barcelona
171,https://live.staticflickr.com/2444/3607350155_352b4d50b6.jpg,41.390110,2.167536,barcelona
172,https://live.staticflickr.com/65535/48722311476_0877b90b31.jpg,41.393217,2.144290,barcelona
173,https://live.staticflickr.com/7569/15722448153_e84f275676.jpg,41.381749,2.172598,barcelona
174,https://live.staticflickr.com/4864/43962670570_cfc59f0e84.jpg,51.510104,-0.135021,barcelona
175,https://live.staticflickr.com/3235/2667371676_a5907624ec.jpg,53.815513,-1.602716,barcelona
176,https://live.staticflickr.com/8366/8509021643_cae8b9ff8c.jpg,41.416244,2.130832,barcelona
177,https://live.staticflickr.com/3065/2618323000_414ec808df.jpg,41.403788,2.186279,barcelona
178,https://live.staticflickr.com/3078/2618183532_6814848148.jpg,41.403788,2.186279,barcelona
179,https://live.staticflickr.com/3047/2618375606_b3b9cb2544.jpg,41.403788,2.186279,barcelona
180,https://live.staticflickr.com/3009/2618287468_3d158eec45.jpg,41.403788,2.186279,barcelona
181,https://live.staticflickr.com/2205/1560371546_f72c0de574.jpg,41.391652,2.165079,barcelona
182,https://live.staticflickr.com/3041/2617550443_4e9e69f0ef.jpg,41.403788,2.186279,barcelona
183,https://live.staticflickr.com/3237/2618311534_802327cfa3.jpg,41.403788,2.186279,barcelona
184,https://live.staticflickr.com/3086/2617536099_288da8b91d.jpg,41.403788,2.186279,barcelona
185,https://live.staticflickr.com/3017/2617470067_d20ed07344.jpg,41.403788,2.186279,barcelona
186,https://live.staticflickr.com/3168/2617437275_4993a949d5.jpg,41.403788,2.186279,barcelona
187,https://live.staticflickr.com/3233/2618217672_5ae5a9d0ce.jpg,41.403788,2.186279,barcelona
188,https://live.staticflickr.com/7377/12948514675_6b8e264ea3.jpg,41.521583,2.101081,barcelona
189,https://live.staticflickr.com/3221/2618305136_c8fcc07a7b.jpg,41.403788,2.186279,barcelona
190,https://live.staticflickr.com/3230/2617579633_d9f2c9c58a.jpg,41.403788,2.186279,barcelona
191,https://live.staticflickr.com/3028/2618210470_dab51c3241.jpg,41.403788,2.186279,barcelona
192,https://live.staticflickr.com/3126/2617566493_5f7c69bf36.jpg,41.403788,2.186279,barcelona
193,https://live.staticflickr.com/3291/2618410454_7fb91dd3d8.jpg,41.403788,2.186279,barcelona
194,https://live.staticflickr.com/3165/2618346214_4e58abd6cc.jpg,41.403788,2.186279,barcelona
195,https://live.staticflickr.com/3272/2618284700_32f5d45804.jpg,41.403788,2.186279,barcelona
196,https://live.staticflickr.com/4065/4596233290_50e2115022.jpg,41.406685,2.184219,barcelona
197,https://live.staticflickr.com/2121/1560453046_4c74ab27fa.jpg,41.403515,2.172245,barcelona
198,https://live.staticflickr.com/3279/2617550867_6f53db7f1d.jpg,41.403788,2.186279,barcelona
199,https://live.staticflickr.com/7244/7321011514_cc99f296c1.jpg,41.406428,2.216516,barcelona
200,https://live.staticflickr.com/3199/2617492931_4e0a3541ab.jpg,41.403788,2.186279,barcelona
201,https://live.staticflickr.com/3112/2618374758_23d2280c1a.jpg,41.403788,2.186279,barcelona
202,https://live.staticflickr.com/3059/2618362448_71a9f122b3.jpg,41.403788,2.186279,barcelona
203,https://live.staticflickr.com/3219/2617588635_eb98a74cd4.jpg,41.403788,2.186279,barcelona
204,https://live.staticflickr.com/3635/3410103595_30155fa02a.jpg,41.401700,2.156619,barcelona
205,https://live.staticflickr.com/2328/1559698803_32e4b82e0c.jpg,41.403515,2.172245,barcelona
206,https://live.staticflickr.com/3079/2618290372_f1293311cd.jpg,41.403788,2.186279,barcelona
207,https://live.staticflickr.com/3087/2618327338_97c5fa4678.jpg,41.403788,2.186279,barcelona
208,https://live.staticflickr.com/3165/2618356198_d54552e4f5.jpg,41.403788,2.186279,barcelona
209,https://live.staticflickr.com/3068/2618264684_27f04bcf29.jpg,41.403788,2.186279,barcelona
210,https://live.staticflickr.com/3044/2617388527_ff76d2ed72.jpg,41.403788,2.186279,barcelona
211,https://live.staticflickr.com/3125/2618304544_45e646af33.jpg,41.403788,2.186279,barcelona
212,https://live.staticflickr.com/3226/2618248270_436134cd63.jpg,41.403788,2.186279,barcelona
213,https://live.staticflickr.com/7100/7321015890_83d64fa815.jpg,41.412688,2.219048,barcelona
214,https://live.staticflickr.com/3812/10955824963_6a0147939c.jpg,41.403853,2.174220,barcelona
215,https://live.staticflickr.com/3223/2617506603_b3004e4537.jpg,41.403788,2.186279,barcelona
216,https://live.staticflickr.com/3113/2618256986_391fcd41bb.jpg,41.403788,2.186279,barcelona
217,https://live.staticflickr.com/3160/2618364954_9c4cf9b8d0.jpg,41.403788,2.186279,barcelona
218,https://live.staticflickr.com/3123/2617501735_7080a9631f.jpg,41.403788,2.186279,barcelona
219,https://live.staticflickr.com/3100/2617490381_7c40f41389.jpg,41.403788,2.186279,barcelona
220,https://live.staticflickr.com/3198/2618357050_18f3de38f5.jpg,41.403788,2.186279,barcelona
221,https://live.staticflickr.com/3181/2617531141_92f1efa927.jpg,41.403788,2.186279,barcelona
222,https://live.staticflickr.com/1143/899358440_5ec6555fcd.jpg,41.383264,2.176837,barcelona
223,https://live.staticflickr.com/2305/1560420952_a1b79170a0.jpg,41.403515,2.172245,barcelona
224,https://live.staticflickr.com/3188/2617361139_b5c29394dd.jpg,41.403788,2.186279,barcelona
225,https://live.staticflickr.com/3152/2617577917_be679883fb.jpg,41.403788,2.186279,barcelona
226,https://live.staticflickr.com/3133/2618411160_903c7e26e5.jpg,41.403788,2.186279,barcelona
227,https://live.staticflickr.com/2340/1559482789_410bf4b68b.jpg,41.403595,2.189841,barcelona
228,https://live.staticflickr.com/3270/2618305784_5a87fb012f.jpg,41.403788,2.186279,barcelona
229,https://live.staticflickr.com/3144/2618376790_51232fe92f.jpg,41.403788,2.186279,barcelona
230,https://live.staticflickr.com/3220/2618258576_35d43afae9.jpg,41.403788,2.186279,barcelona
231,https://live.staticflickr.com/3189/2618314840_16cd25fc43.jpg,41.403788,2.186279,barcelona
232,https://live.staticflickr.com/7245/7309306160_0182d9544a.jpg,41.407021,2.214615,barcelona
233,https://live.staticflickr.com/3071/2617494423_75e2e75b12.jpg,41.403788,2.186279,barcelona
234,https://live.staticflickr.com/3246/2617395823_8bd3b207ca.jpg,41.403788,2.186279,barcelona
235,https://live.staticflickr.com/3289/2617577589_f62a6c2140.jpg,41.403788,2.186279,barcelona
236,https://live.staticflickr.com/3162/2618306854_63e0433c2f.jpg,41.403788,2.186279,barcelona
237,https://live.staticflickr.com/2374/2618316538_9c620c6ffc.jpg,41.403788,2.186279,barcelona
238,https://live.staticflickr.com/3210/2617469891_8a8756e528.jpg,41.403788,2.186279,barcelona
239,https://live.staticflickr.com/3245/2617465121_3468b03b37.jpg,41.403788,2.186279,barcelona
240,https://live.staticflickr.com/2297/1560404516_5901b0e9ff.jpg,41.390605,2.167096,barcelona
241,https://live.staticflickr.com/2038/2618354408_153ae9a981.jpg,41.403788,2.186279,barcelona
242,https://live.staticflickr.com/3099/2617430249_696b1d8a90.jpg,41.403788,2.186279,barcelona
243,https://live.staticflickr.com/3004/2618313412_8016d9439c.jpg,41.403788,2.186279,barcelona
244,https://live.staticflickr.com/3077/2618357628_6ea2145f9e.jpg,41.403788,2.186279,barcelona
245,https://live.staticflickr.com/3088/2617544927_b6f54e20e3.jpg,41.403788,2.186279,barcelona
246,https://live.staticflickr.com/3006/2617397209_029f72ea70.jpg,41.403788,2.186279,barcelona
247,https://live.staticflickr.com/3273/2618398184_9bf975024c.jpg,41.403788,2.186279,barcelona
248,https://live.staticflickr.com/3060/2618404308_29c377ed55.jpg,41.403788,2.186279,barcelona
249,https://live.staticflickr.com/3091/2617464431_c06760eb6a.jpg,41.403788,2.186279,barcelona
252,https://live.staticflickr.com/3213/2618255282_8f95a85d70.jpg,41.403788,2.186279,barcelona
254,https://live.staticflickr.com/3245/2617432955_4099a5b820.jpg,41.403788,2.186279,barcelona
256,https://live.staticflickr.com/3761/12948951924_6737862c44.jpg,41.520483,2.103130,barcelona
259,https://live.staticflickr.com/3253/2618249886_19c7f72c3e.jpg,41.403788,2.186279,barcelona
261,https://live.staticflickr.com/3129/2618322446_b328197b35.jpg,41.403788,2.186279,barcelona
263,https://live.staticflickr.com/3099/2618403406_29df18528c.jpg,41.403788,2.186279,barcelona
265,https://live.staticflickr.com/3075/2618350498_7906366ba8.jpg,41.403788,2.186279,barcelona
266,https://live.staticflickr.com/3084/2618268278_f9d381931e.jpg,41.403788,2.186279,barcelona
267,https://live.staticflickr.com/3051/2618321142_f858bfbd4f.jpg,41.403788,2.186279,barcelona
268,https://live.staticflickr.com/3167/2617494995_45edb06f66.jpg,41.403788,2.186279,barcelona
269,https://live.staticflickr.com/3120/2617424857_47260e53dd.jpg,41.403788,2.186279,barcelona
272,https://live.staticflickr.com/3100/2618259426_51aebbd714.jpg,41.403788,2.186279,barcelona
274,https://live.staticflickr.com/3136/2617462657_8be16d72a6.jpg,41.403788,2.186279,barcelona
275,https://live.staticflickr.com/3091/2618258394_15a165994c.jpg,41.403788,2.186279,barcelona
278,https://live.staticflickr.com/3178/2617430801_3b61e86116.jpg,41.403788,2.186279,barcelona
279,https://live.staticflickr.com/1172/4596233876_f858e7ded4.jpg,41.406685,2.184219,barcelona
280,https://live.staticflickr.com/7444/10955591445_95a54ba369.jpg,41.403853,2.174220,barcelona
281,https://live.staticflickr.com/3126/2617501123_b7e8479181.jpg,41.403788,2.186279,barcelona
283,https://live.staticflickr.com/3119/2618350850_59446aefe5.jpg,41.403788,2.186279,barcelona
284,https://live.staticflickr.com/3020/2617538461_67cce3e627.jpg,41.403788,2.186279,barcelona
285,https://live.staticflickr.com/3145/2617429981_02ee4de6f3.jpg,41.403788,2.186279,barcelona
286,https://live.staticflickr.com/3184/2618252088_640b5a903e.jpg,41.403788,2.186279,barcelona
287,https://live.staticflickr.com/3028/2617482415_3bd4d6e0dd.jpg,41.403788,2.186279,barcelona
288,https://live.staticflickr.com/3202/2617548437_4c35c0573b.jpg,41.403788,2.186279,barcelona
289,https://live.staticflickr.com/3250/2617557099_e9875412f6.jpg,41.403788,2.186279,barcelona
290,https://live.staticflickr.com/3219/2617526985_59c46ec1c0.jpg,41.403788,2.186279,barcelona
291,https://live.staticflickr.com/3016/2618401810_72d1069661.jpg,41.403788,2.186279,barcelona
292,https://live.staticflickr.com/3062/2618351700_9138f63ffb.jpg,41.403788,2.186279,barcelona
293,https://live.staticflickr.com/3315/3410103601_8acf441b34.jpg,41.401700,2.156619,barcelona
294,https://live.staticflickr.com/3137/2618210206_0238c55430.jpg,41.403788,2.186279,barcelona
295,https://live.staticflickr.com/2845/10955676466_4077b74d72.jpg,41.403853,2.174220,barcelona
296,https://live.staticflickr.com/3215/2618315002_230e36a9c0.jpg,41.403788,2.186279,barcelona
297,https://live.staticflickr.com/3059/2618354230_d554856242.jpg,41.403788,2.186279,barcelona
298,https://live.staticflickr.com/3020/2617579857_4edd58ccf7.jpg,41.403788,2.186279,barcelona
299,https://live.staticflickr.com/3082/2618266260_3cc8722298.jpg,41.403788,2.186279,barcelona
300,https://live.staticflickr.com/3183/2617445859_40a8a969e8.jpg,41.403788,2.186279,barcelona
